Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text
321,2823517820,copper_fitting,1568557873197903873,2022-09-10 11:11:54+00:00,"follow the below link
https://t.co/Vi0yhxI3wv
https://t.co/zCvpv4is4p
https://t.co/sBIPKjRYBM
#RSWSOnVoot #TelanganaWithYSSharmila #DhokhaRoundDCornerTrailer #KapilExposesKejriwal #JanaSpandana #BoxOffice #T20WorldCup2022 https://t.co/bUZkFRMG16",en,0,143,follow the below link URL URL 
323,1110093039257575424,KanchanSales,1568557705534787584,2022-09-10 11:11:14+00:00,"follow the below link
https://t.co/7ZxikH2eSX
https://t.co/STmDr4ZG9T
https://t.co/9lN42fzonT
#RSWSOnVoot #TelanganaWithYSSharmila #DhokhaRoundDCornerTrailer #KapilExposesKejriwal #JanaSpandana #BoxOffice #T20WorldCup2022 https://t.co/5ut3NM3Aoi",en,0,9,follow the below link URL URL 
325,53217117,rakeshkaul007,1568557468346896384,2022-09-10 11:10:17+00:00,"@VibhutiSinghIND @KapilMishra_IND Look how FRAUD Kejriwal is making a fool of public by pretending to be ""Aam Aadmi"" but Actually he is Khaas VIP Aadmi 

@KapilMishra_IND ..Delhi needs strong leader like you ...period

#KapilExposesKejriwal",en,0,611,look how fraud kejriwal is making fool of public by pretending to be aam aadmi but actually he is khaas vip aadmi delhi need strong leader like you period 
326,1447838191269003264,Manibhadraf,1568557459723423744,2022-09-10 11:10:15+00:00,"follow the below link
https://t.co/F4yhEMAWVP
https://t.co/yDK6aJqcdQ
https://t.co/RmyQMYXwMS
#RSWSOnVoot #TelanganaWithYSSharmila #DhokhaRoundDCornerTrailer #KapilExposesKejriwal #JanaSpandana #BoxOffice #T20WorldCup2022 https://t.co/I6bQJbbGXF",en,0,2,follow the below link URL URL 
327,53217117,rakeshkaul007,1568557410285142018,2022-09-10 11:10:03+00:00,"@vijaygajera @KapilMishra_IND Look how FRAUD Kejriwal is making a fool of public by pretending to be ""Aam Aadmi"" but Actually he is Khaas VIP Aadmi 

@KapilMishra_IND ..Delhi needs strong leader like you ...period

#KapilExposesKejriwal",en,0,611,look how fraud kejriwal is making fool of public by pretending to be aam aadmi but actually he is khaas vip aadmi delhi need strong leader like you period 
329,1439102984500043785,MedicalPipelin2,1568557289044590592,2022-09-10 11:09:34+00:00,"refer to the below link.
https://t.co/JYUnNXjoS5
https://t.co/JMS0yWjRlZ
https://t.co/4tzC01v89T
#RSWSOnVoot #TelanganaWithYSSharmila #DhokhaRoundDCornerTrailer #KapilExposesKejriwal #JanaSpandana #BoxOffice #T20WorldCup2022 https://t.co/LOGuozr7Qz",en,0,6,refer to the below link URL URL 
345,1161200808421019651,Real__Avinash,1568554981225287689,2022-09-10 11:00:24+00:00,"@KapilMishra_IND 
#KapilExposesKejriwal Gujarat model means country's most beautiful river front and Delhi model means country's most polluted river.......",en,0,1902,gujarat model mean country most beautiful river front and delhi model mean country most polluted river 
347,1567401912189739009,Mrigendraa23,1568554779047239682,2022-09-10 10:59:36+00:00,According to me kejriwal is the biggest threat to delhi 💯One the most corrupt politician in Indian history and most dangerous varient to covid  ✌️#KapilExposesKejriwal,en,0,4,according to me kejriwal is the biggest threat to delhi one the most corrupt politician in indian history and most dangerous varient to covid 
352,924879060051693568,___pawanOS_AD,1568554058964955142,2022-09-10 10:56:44+00:00,"Kejri is like a crook!! Only Traditional politics won’t affect him much, so answer him in his own language if you want to control him.
@KapilMishra_IND is doing really great work in exposing Kejriwal.

 #KapilExposesKejriwal
@iSinghApurva https://t.co/JdcZYm96ZT",en,0,7696,kejri is like crook only traditional politics won affect him much so answer him in his own language if you want to control him is doing really great work in exposing kejriwal URL 
355,1518916907184783361,iamravikumar_,1568553357157236736,2022-09-10 10:53:57+00:00,Trending Now. #KapilExposesKejriwal,en,0,86,trending now 
356,1503604787257831424,RitikaJ87961678,1568553119474417665,2022-09-10 10:53:00+00:00,"In Jaisalmer, Home Minister Amit Shah garlanded the victory pillar, worshiped at #TanotMata temple...
#AmitShahWithBSF 
#KapilExposesKejriwal https://t.co/IgiW2o1X7x",en,0,1679,in jaisalmer home minister amit shah garlanded the victory pillar worshiped at temple URL 
362,1558820357963800577,everyone_on_,1568552232173596672,2022-09-10 10:49:29+00:00,"There is no money to pay salaries to teachers and you say we will give employment - how many more false promises will the Kejriwal government make to the public?
Kejriwal only does politics of lies and misleads people...

#KapilExposesKejriwal https://t.co/U3PkNMnz5l",en,0,266,there is no money to pay salary to teacher and you say we will give employment how many more false promise will the kejriwal government make to the public kejriwal only doe politics of lie and misleads people URL 
388,1526514254173839361,Chandan99618011,1568548729267064833,2022-09-10 10:35:33+00:00,"Everywhere Modi Ji could not looks after. Train Captain M K Naik taking money for seats. Train No. 13287 Coach No. B 6 seat No. 55 and many others passenger. Will @AshwiniVaishnaw will take action against the Chor or he get also from this. @RahulGandhi 
#KapilExposesKejriwal https://t.co/wE582yWeJF",en,14,458,everywhere modi ji could not look after train captain naik taking money for seat train no 13287 coach no seat no 55 and many others passenger will will take action against the chor or he get also from this URL 
396,1438089058157088771,PoojaAg08708955,1568547999684632577,2022-09-10 10:32:39+00:00,"Shri Amit Shah visited the #TanotMata temple located on the Indo-Pak border, the history of this temple of Goddess is of unique miracles, where the fireballs fired by Pak also proved ineffective. HM met with BSF jawans and encouraged him. 
 #Jesus #Shakti
 #KapilExposesKejriwal https://t.co/8zouLPUkzH",en,0,820,shri amit shah visited the temple located on the indo pak border the history of this temple of goddess is of unique miracle where the fireball fired by pak also proved ineffective hm met with bsf jawan and encouraged him URL 
397,1487785543195049986,Myloginsite,1568547939038945281,2022-09-10 10:32:25+00:00,"https://t.co/3JTYkkMxZa Login @ Mobile Account- All Essential Info
https://t.co/fSD0ecym5C
#TelanganaWithYSSharmila
#DhokhaRoundDCornerTrailer
#RSWSOnVoot
#KapilExposesKejriwal 
#JanaSpandana
#JesusChrist 
 #MyboostercomPokemon, #MyboostercomPrizes, #MyboostercomVideos2022",en,0,17,URL login mobile account all essential info URL 
401,1280345533060542464,AJAYNIK86276329,1568547792175656960,2022-09-10 10:31:50+00:00,"#KapilExposesKejriwal

Quite interesting.",en,0,18,quite interesting 
405,1487785543195049986,Myloginsite,1568547351282712577,2022-09-10 10:30:05+00:00,"Qgiv Login @ Pricing, Reviews, Auctions, All Useful Info
https://t.co/R04RBX56BH
#TelanganaWithYSSharmila
#DhokhaRoundDCornerTrailer
#RSWSOnVoot
#KapilExposesKejriwal 
#JanaSpandana
#JesusChrist 
 #QgivPricing, #QgivReviews, #QgivSalesforceIntegration",en,0,17,qgiv login pricing review auction all useful info URL 
406,1319204739523854337,omniverse_bot,1568547043597078528,2022-09-10 10:28:52+00:00,"Kapil Mishra left AAP when Kejriwal was caught doing financial fraud in AAP.

Since then @KapilMishra_IND
bhai is c… https://t.co/GZVvTmedpL

#kapilexposeskejriwal",en,0,51,kapil mishra left aap when kejriwal wa caught doing financial fraud in aap since then bhai is URL 
407,1377367056241278976,shoopwithme,1568547032754786305,2022-09-10 10:28:49+00:00,"Shop here https://t.co/jWMmLn8oPR

#JUNGKOOKDAY #KapilExposesKejriwal #LUNC https://t.co/ZIPGmnp5nz",en,0,30,shop here URL URL 
408,1487785543195049986,Myloginsite,1568546946356240385,2022-09-10 10:28:28+00:00,"Pure Romance Login @ Consultant, Products- All Useful Info
https://t.co/hfDRBrc4V9
#TelanganaWithYSSharmila
#DhokhaRoundDCornerTrailer
#RSWSOnVoot
#KapilExposesKejriwal 
#JanaSpandana
#Jesus
#PureRomanceCatalogue, #PureRomanceConsultantLogin, #PureRomanceCoo,",en,0,17,pure romance login consultant product all useful info URL 
419,467473672,pratihargovind,1568546026558214149,2022-09-10 10:24:49+00:00,"That's the kind of civic sense we need to have while we're on roads.

#KapilExposesKejriwal
#Jesus
#Rahul Gandhi
#Pastor
#T-shirt
#cost
#hindu gods https://t.co/yHW9VBkYTa",en,0,7,that the kind of civic sense we need to have while we re on road gandhi god URL 
422,841877903939932160,NiharBJP,1568545527897391104,2022-09-10 10:22:50+00:00,"See the ground reality of #AAP govt. ruled by CM #ArvindKejriwal who claims to provide better schools. But, Students exposing the reality of #KejriwalModel &amp; guards punishing them for speaking the truth. 

#KapilExposesKejriwal #KejriwalExposed #KejriwalFailsDelhi https://t.co/fuhNgPUZIJ",en,5,9231,see the ground reality of govt ruled by cm who claim to provide better school but student exposing the reality of amp guard punishing them for speaking the truth URL 
427,845988970936893440,iamdocmayank,1568544986752495616,2022-09-10 10:20:41+00:00,"Rahul Gandhi after realising his own mistake again !

#RahulGandhi #KapilExposesKejriwal #CongressParty #BharatJodoYathra https://t.co/KWfbuJElt6",en,1,906,rahul gandhi after realising his own mistake again URL 
429,1542490918011686912,Ratnavati21,1568543957927460866,2022-09-10 10:16:36+00:00,"#KapilExposesKejriwal
@KapilMishra_IND you always rocks 🙏🚩🕉️",en,0,40,you always rock 
437,1288846632222507010,shruti_nath02,1568542493360418817,2022-09-10 10:10:47+00:00,"Heights of politicizing #Hindu festivals! Even though a bunch of stats speaks for itself for Delhi's pollution still ban on firecrackers is to support #Muslims 😂
HOLY SHIT
#KapilExposesKejriwal 
@ArvindKejriwal @KapilMishra_IND @mpjohnson_ch https://t.co/FuvIjFRpGd https://t.co/h0k8ItIQvW",en,0,63,height of politicizing festival even though bunch of stats speaks for itself for delhi pollution still ban on firecracker is to support holy shit URL URL 
456,1538339928928419840,Sarcast64325713,1568538709674590208,2022-09-10 09:55:45+00:00,"double the book, not alcohol 
#KapilExposesKejriwal https://t.co/pXEXQekfVK",en,0,0,double the book not alcohol URL 
459,1829061482,KapilSharmaFans,1568538415716790273,2022-09-10 09:54:34+00:00,"Are you excited for the new season of The kapil sharma show. 
@TheKapilSShow @KapilSharmaK9 @KapilSharma_FC @ComedyWkapil #KapilExposesKejriwal #newseason
#kapildui",en,0,2541,are you excited for the new season of the kapil sharma show 
468,1366756444175953921,Ashish19086263,1568537906150776834,2022-09-10 09:52:33+00:00,"#KapilExposesKejriwal
All r waiting https://t.co/0FdBrAoc6O",en,1,552,all waiting URL 
474,1526173413814915072,ColRajeevSingh,1568537791012950016,2022-09-10 09:52:06+00:00,"those who were shouting slogans of Bharat ""Tere Tukde Honge""
They are now talking about ""Bharat Jodo"".

#BharatJodaYatra 
#RahulGandhi 
#KapilExposesKejriwal https://t.co/XkfCkBxGvZ",en,0,34,those who were shouting slogan of bharat tere tukde honge they are now talking about bharat jodo URL 
475,1518916907184783361,iamravikumar_,1568537767847809024,2022-09-10 09:52:00+00:00,"I support this trend ...
#KapilExposesKejriwal https://t.co/SU6acq7tUB",en,0,86,support this trend URL 
477,1366756444175953921,Ashish19086263,1568537635706257408,2022-09-10 09:51:29+00:00,"#KapilExposesKejriwal 
Behosh MISHRA 😭😭😭😭😭😭 https://t.co/2zwQuXcrVD",en,1,552,behosh mishra URL 
487,76044067,4change_sayi,1568536836343042052,2022-09-10 09:48:18+00:00,"#KapilExposesKejriwal through unconditional apology 😂😂😂

https://t.co/Rjj2KZcnHw",en,1,608,through unconditional apology URL 
494,3212505765,krishna76_h,1568536521413885952,2022-09-10 09:47:03+00:00,"@shubh_ind BJP using Behosh Mishra is same as RG using YoYo 😭😭🤣🤣✌

#KapilExposesKejriwal",en,0,2842,bjp using behosh mishra is same a rg using yoyo 
503,1125761411957682177,YogindraRawat,1568535775113003010,2022-09-10 09:44:05+00:00,"Brahmastra is the Biggest Flop Movie in Bollywood!
https://t.co/oNJF7wWiX2

#KapilExposesKejriwal #Janaspandana #पधारो_शाह_राजस्थान #BJPBrashtotsava #realme9igiveaway #stufflistingsxrealme #BharatJodoYatra #WorldFirstAidDay #BoycottbollywoodForever #Brahmastra #KingCharlesIII https://t.co/duuxiOXrXH",en,0,1401,brahmastra is the biggest flop movie in bollywood URL URL 
504,1356647737278758912,AslamKarnataki,1568535473546530816,2022-09-10 09:42:53+00:00,"#नमाज़_अनिवार्य_है #KapilExposesKejriwal #JanaSpandana #पधारो_शाह_राजस्थान #Chinmayi #realme9igiveaway 
Jesus
https://t.co/KgBekpYQNzہندوستان-میں-مسلمانوں-کے-جینوسایڈ-قتل/",en,0,114,jesus URL 
505,1526225793172525058,EngrMHT,1568535337915355137,2022-09-10 09:42:21+00:00,"Funny lnde baz mulla reaction 
https://t.co/3ONagckdN7
#DhokhaRoundDCornerTrailer #KapilExposesKejriwal #JanaSpandana #Chinmayi #पधारो_शाह_राजस्थान #realme9igiveaway #realmeFestiveDays #stufflistingsxrealme #BJPBrashtotsava #WorldSuicidePreventionDay #ડબલ_એન્જિન_સરકાર_સપના_સાકાર",en,0,591,funny lnde baz mulla reaction URL 
506,1356647737278758912,AslamKarnataki,1568535297607991303,2022-09-10 09:42:11+00:00,"#नमाज़_अनिवार्य_है #KapilExposesKejriwal #JanaSpandana #पधारो_शाह_राजस्थान #Chinmayi #realme9igiveaway 
Jesus
https://t.co/KgBekpYQNzभारत-में-मुसलमानों-के-नरस/",en,0,114,jesus URL 
512,1526225793172525058,EngrMHT,1568534516905426944,2022-09-10 09:39:05+00:00,"Jannat reels reaction 
https://t.co/2gS7lAgjDu
#DhokhaRoundDCornerTrailer #KapilExposesKejriwal #JanaSpandana #Chinmayi #पधारो_शाह_राजस्थान #realme9igiveaway #realmeFestiveDays #stufflistingsxrealme #BJPBrashtotsava #WorldSuicidePreventionDay #ડબલ_એન્જિન_સરકાર_સપના_સાકાર",en,0,591,jannat reel reaction URL 
517,97199937,nuryanana_kaush,1568534048133500928,2022-09-10 09:37:13+00:00,"Entire political class is guilty of not addressing people issues. Even BJP is not enacting right to employment, healthcare, equal pensions post retirement than government employees paid higher &amp; private sector lower. Bharat constitutional has EQUALITY. #KapilExposesKejriwal",en,0,1391,entire political class is guilty of not addressing people issue even bjp is not enacting right to employment healthcare equal pension post retirement than government employee paid higher amp private sector lower bharat constitutional ha equality 
534,1508750056991920130,ZaceKart,1568531864364945408,2022-09-10 09:28:33+00:00,"Zace products are awesome..
Majority of customers love our products..
Because these are eco-friendly, reusable, natural, sustainable, Affordable, etc.. 
#products #reusable #DhokhaRoundDCornerTrailer #KapilExposesKejriwal #पधारो_शाह_राजस्थान #Chinmayi #KingCharlesIII #zacekart https://t.co/NtcgKGzeCB",en,0,24,zace product are awesome majority of customer love our product because these are eco friendly reusable natural sustainable affordable etc URL 
535,70960004,digitalthakur2,1568531849433198592,2022-09-10 09:28:29+00:00,Listen @KapilMishra_IND exposing fake so called Delhi Education Model of Kejriwal #KapilExposesKejriwal https://t.co/07GWp74Buh,en,6,553,listen exposing fake so called delhi education model of kejriwal URL 
544,1250088832000651264,AjayAb28489674,1568530359423467522,2022-09-10 09:22:34+00:00,"Whom do you support between these two ?#KapilExposesKejriwal
                  Rt.                             Like https://t.co/SxBS11RG94",en,3,185,whom do you support between these two rt like URL 
549,3258563167,shubh_ind,1568529857105252352,2022-09-10 09:20:34+00:00,Click on #KapilExposesKejriwal trend and check the top two tweets 🤣🤣🤣🤣🤣,en,3,11368,click on trend and check the top two tweet 
550,1358482157354708994,khushalgupta432,1568529560588926982,2022-09-10 09:19:23+00:00,"if @MishiAmit says @ArvindKejriwal is a biggest liar than what about @BJP4India because is there is the biggest liar in the world is @narendramodi, @AmitShah and full @BJP4India party #KapilExposesKejriwal",en,0,1,if say is biggest liar than what about because is there is the biggest liar in the world is and full party 
560,1218839054587920385,UmmazS,1568528819811717122,2022-09-10 09:16:27+00:00,"YouTube Link 🔥🔥Check Out
https://t.co/3RVyERmLL2

#KapilExposesKejriwal Jesus https://t.co/mBWZ27tdcL",en,0,3,youtube link check out URL jesus URL 
567,1558795494171688960,iDineshChawlaa,1568528133523144704,2022-09-10 09:13:43+00:00,"@KapilMishra_IND @daiya_dwarka Very well said @KapilMishra_IND Bhai
👏👏
#KapilExposesKejriwal",en,0,431,very well said bhai 
573,1243077694587170822,MKR_IAS,1568527892094791683,2022-09-10 09:12:45+00:00,"Hiring Sales Coordinator &amp; Service Engineer #BTech #EEEstudents #wfo Exp - 0-1 years
Email -hr_mkrgroup@outlook.com
#mkrias #BoxOffice #KingCharlesIII #DeepikaPadukone #पधारो_शाह_राजस्थान #Chinmayi
#SitaRamamOnPrime #KapilExposesKejriwal 
#T20WorldCup2022 #Hyderabad #offlinejob https://t.co/Trq2eZ6NZj",en,0,340,hiring sale coordinator amp service engineer exp year email hr mkrgroup URL 
578,1564918826663575552,Chacha_Ji_bol,1568527382440734720,2022-09-10 09:10:44+00:00,"Kejrudin is the new Covid Threat for Delhi 🤣
#KapilExposesKejriwal
@VibhutiSinghIND @KapilMishra_IND https://t.co/Nh6cnOoAMp",en,0,93,kejrudin is the new covid threat for delhi URL 
581,1093991072617746433,AnilKap57560169,1568527090122895360,2022-09-10 09:09:34+00:00,#KapilExposesKejriwal Absolutely correct https://t.co/9lA3LwSIF4,en,0,767,absolutely correct URL 
587,1244741490456195072,VenkaTweetesh,1568526699159261187,2022-09-10 09:08:01+00:00,#KapilExposesKejriwal Gujarat model means country's most beautiful river front and Delhi model means country's most polluted river.......,en,0,928,gujarat model mean country most beautiful river front and delhi model mean country most polluted river 
593,1544216185725648897,Ayeshakhanam_,1568526449585291267,2022-09-10 09:07:02+00:00,"#KapilExposesKejriwal
#Janaspandana
BRAHMASTRA ROARING WORLDWIDE
#पधारो_शाह_राजस्थान
#Chinmayi
#realme9igiveaway
Jesus
OnlyIf CBI Performed InSSRCase https://t.co/MSXa3RPFR9",en,1,429,brahmastra roaring worldwide jesus onlyif cbi performed inssrcase URL 
