,Unnamed: 0,user_id,username,id,date,Tweet,lang,replyCount,followersCount,preprocessed_text,lemmatized_text,pos_tags,senti_score,Overall Sentiment
10,27,1281532438116589571,LawyalAssociat1,1569247398563614720,2022-09-12 08:51:49+00:00,"ANITHA PATIL Vs. STATE OF KARNATAKA

 #court #indianpolitics #indianlaw #attorneyatlaw #litigation #delhi #highcourt #advocates #indianjudiciary #pocso #molestation https://t.co/DZmIa91gI9",en,0,44,anitha patil v state of karnataka URL ,"['anitha', 'patil', 'v', 'state', 'of', 'karnataka', 'URL']","[('anitha', 'NN'), ('patil', 'NN'), ('v', 'JJ'), ('state', 'NN'), ('of', 'IN'), ('karnataka', 'NN'), ('URL', 'NNP')]",0.0,Neutral
11,28,118291893,arunjeba,1569240139700011010,2022-09-12 08:22:59+00:00,"#IndianPolitics
#BharatJodoYatra
#RahulGandhi #INC

A Ideological revolution into young minds, who are all the next gen to lead the country... 🔥 https://t.co/rshilM3TzJ",en,1,3516,ideological revolution into young mind who are all the next gen to lead the country URL ,"['ideological', 'revolution', 'into', 'young', 'mind', 'who', 'are', 'all', 'the', 'next', 'gen', 'to', 'lead', 'the', 'country', 'URL']","[('ideological', 'JJ'), ('revolution', 'NN'), ('into', 'IN'), ('young', 'JJ'), ('mind', 'NN'), ('who', 'WP'), ('are', 'VBP'), ('all', 'PDT'), ('the', 'DT'), ('next', 'JJ'), ('gen', 'NN'), ('to', 'TO'), ('lead', 'VB'), ('the', 'DT'), ('country', 'NN'), ('URL', 'NNP')]",0.25,Positive
12,33,3320777066,AIIANational,1569215001008787461,2022-09-12 06:43:05+00:00,"TUNE IN! 

Join @AIIAQld for a HYBRID EVENT with eminent Indian journalist R Rajagoplan as he discusses the mindset of Indian voters in the lead-up to the 2024 election!

#indianpolitics #india #narendramodi

Click here to register now: https://t.co/4WqTsvkQMQ https://t.co/elPxQtBXuQ",en,0,5267,tune in join for hybrid event with eminent indian journalist rajagoplan a he discus the mindset of indian voter in the lead up to the 2024 election click here to register now URL URL ,"['tune', 'in', 'join', 'for', 'hybrid', 'event', 'with', 'eminent', 'indian', 'journalist', 'rajagoplan', 'a', 'he', 'discus', 'the', 'mindset', 'of', 'indian', 'voter', 'in', 'the', 'lead', 'up', 'to', 'the', '2024', 'election', 'click', 'here', 'to', 'register', 'now', 'URL', 'URL']","[('tune', 'NN'), ('in', 'IN'), ('join', 'NN'), ('for', 'IN'), ('hybrid', 'JJ'), ('event', 'NN'), ('with', 'IN'), ('eminent', 'JJ'), ('indian', 'JJ'), ('journalist', 'NN'), ('rajagoplan', 'NN'), ('a', 'DT'), ('he', 'PRP'), ('discus', 'VBZ'), ('the', 'DT'), ('mindset', 'NN'), ('of', 'IN'), ('indian', 'JJ'), ('voter', 'NN'), ('in', 'IN'), ('the', 'DT'), ('lead', 'NN'), ('up', 'RB'), ('to', 'TO'), ('the', 'DT'), ('2024', 'CD'), ('election', 'NN'), ('click', 'NN'), ('here', 'RB'), ('to', 'TO'), ('register', 'VB'), ('now', 'RB'), ('URL', 'NNP'), ('URL', 'NNP')]",0.5,Positive
13,34,118291893,arunjeba,1569204286156066818,2022-09-12 06:00:30+00:00,"#IndianPolitics

#Sanghis knew very well that they are spreading lies... Because they knew, they brainwash a sect of fools for them will always believe it... 

#SmritiIrani the habitual liar... 

#BharatJodoYatra #INC #RahulGandhi https://t.co/e6O0hFEfqf",en,3,3516,knew very well that they are spreading lie because they knew they brainwash sect of fool for them will always believe it the habitual liar URL ,"['knew', 'very', 'well', 'that', 'they', 'are', 'spreading', 'lie', 'because', 'they', 'knew', 'they', 'brainwash', 'sect', 'of', 'fool', 'for', 'them', 'will', 'always', 'believe', 'it', 'the', 'habitual', 'liar', 'URL']","[('knew', 'VB'), ('very', 'RB'), ('well', 'RB'), ('that', 'IN'), ('they', 'PRP'), ('are', 'VBP'), ('spreading', 'VBG'), ('lie', 'NN'), ('because', 'IN'), ('they', 'PRP'), ('knew', 'VBD'), ('they', 'PRP'), ('brainwash', 'VBP'), ('sect', 'NN'), ('of', 'IN'), ('fool', 'NN'), ('for', 'IN'), ('them', 'PRP'), ('will', 'MD'), ('always', 'RB'), ('believe', 'VB'), ('it', 'PRP'), ('the', 'DT'), ('habitual', 'JJ'), ('liar', 'NN'), ('URL', 'NNP')]",1.625,Positive
14,41,118291893,arunjeba,1569162163209773056,2022-09-12 03:13:07+00:00,"#IndianPolitics
#BharatJodoYatra
#RahulGandhi #INC

"" To Unite and restore all walls and ways of life to love with LOVE one another an HUMANITY, which is dismantled by #BJP seeded Hatred ""

Day.6 #VellayaniJunction to #Kazhakkuttom  (Thiruvanadhapuram dt)... Wishes to all #Yatris https://t.co/RKLoZ7sTMm",en,0,3516,to unite and restore all wall and way of life to love with love one another an humanity which is dismantled by seeded hatred day to thiruvanadhapuram dt wish to all URL ,"['to', 'unite', 'and', 'restore', 'all', 'wall', 'and', 'way', 'of', 'life', 'to', 'love', 'with', 'love', 'one', 'another', 'an', 'humanity', 'which', 'is', 'dismantled', 'by', 'seeded', 'hatred', 'day', 'to', 'thiruvanadhapuram', 'dt', 'wish', 'to', 'all', 'URL']","[('to', 'TO'), ('unite', 'VB'), ('and', 'CC'), ('restore', 'VB'), ('all', 'DT'), ('wall', 'NN'), ('and', 'CC'), ('way', 'NN'), ('of', 'IN'), ('life', 'NN'), ('to', 'TO'), ('love', 'VB'), ('with', 'IN'), ('love', 'NN'), ('one', 'CD'), ('another', 'DT'), ('an', 'DT'), ('humanity', 'NN'), ('which', 'WDT'), ('is', 'VBZ'), ('dismantled', 'VBN'), ('by', 'IN'), ('seeded', 'JJ'), ('hatred', 'VBN'), ('day', 'NN'), ('to', 'TO'), ('thiruvanadhapuram', 'VB'), ('dt', 'JJ'), ('wish', 'JJ'), ('to', 'TO'), ('all', 'DT'), ('URL', 'NNP')]",1.125,Positive
15,42,1568798158477737984,Trendin8998,1569156321093763072,2022-09-12 02:49:55+00:00,Poster outside the Samajwadi party office Lucknow against Modi government https://t.co/r0mVryDfoK @samajwadiparty @JanataDal_S @BJP4India  #PoliticalNews #IndianPolitics @googlenews,en,0,2,poster outside the samajwadi party office lucknow against modi government URL ,"['poster', 'outside', 'the', 'samajwadi', 'party', 'office', 'lucknow', 'against', 'modi', 'government', 'URL']","[('poster', 'NN'), ('outside', 'IN'), ('the', 'DT'), ('samajwadi', 'NNP'), ('party', 'NN'), ('office', 'NN'), ('lucknow', 'NN'), ('against', 'IN'), ('modi', 'JJ'), ('government', 'NN'), ('URL', 'NNP')]",0.0,Neutral
16,49,279074306,HydTechie,1569017393174949893,2022-09-11 17:37:52+00:00,"All these #motivationalspeakers #spiritualawakening #billionairesclub #gurus.. If they are so motivated, why dont they join in #indianpolitics #cleanpolitics #voteitright in next #elections2022 #elections2024 #elections  ?
Talk is cheap, including this po…https://t.co/W1UdkFcLyz",en,0,35,all these if they are so motivated why dont they join in in next talk is cheap including this po URL ,"['all', 'these', 'if', 'they', 'are', 'so', 'motivated', 'why', 'dont', 'they', 'join', 'in', 'in', 'next', 'talk', 'is', 'cheap', 'including', 'this', 'po', 'URL']","[('all', 'PDT'), ('these', 'DT'), ('if', 'IN'), ('they', 'PRP'), ('are', 'VBP'), ('so', 'RB'), ('motivated', 'JJ'), ('why', 'WRB'), ('dont', 'NN'), ('they', 'PRP'), ('join', 'VBP'), ('in', 'IN'), ('in', 'IN'), ('next', 'JJ'), ('talk', 'NN'), ('is', 'VBZ'), ('cheap', 'JJ'), ('including', 'VBG'), ('this', 'DT'), ('po', 'NN'), ('URL', 'NNP')]",0.0,Neutral
17,51,856007203299446784,karanveer491,1568975971054923776,2022-09-11 14:53:16+00:00,"The way @RahulGandhi &amp; entire @INCIndia is doing hard-work.... i hope &amp; believe that some thing new will be happen in the this #IndianPolitics lge raho bhai.... jeet satya ki hogi....✋🇮🇳
#BharatJodoYatra 
#yogendrayadav",en,0,29,the way amp entire is doing hard work hope amp believe that some thing new will be happen in the this lge raho bhai jeet satya ki hogi ,"['the', 'way', 'amp', 'entire', 'is', 'doing', 'hard', 'work', 'hope', 'amp', 'believe', 'that', 'some', 'thing', 'new', 'will', 'be', 'happen', 'in', 'the', 'this', 'lge', 'raho', 'bhai', 'jeet', 'satya', 'ki', 'hogi']","[('the', 'DT'), ('way', 'NN'), ('amp', 'JJ'), ('entire', 'JJ'), ('is', 'VBZ'), ('doing', 'VBG'), ('hard', 'JJ'), ('work', 'NN'), ('hope', 'NN'), ('amp', 'IN'), ('believe', 'VBP'), ('that', 'IN'), ('some', 'DT'), ('thing', 'NN'), ('new', 'JJ'), ('will', 'MD'), ('be', 'VB'), ('happen', 'VBN'), ('in', 'IN'), ('the', 'DT'), ('this', 'DT'), ('lge', 'JJ'), ('raho', 'NN'), ('bhai', 'NN'), ('jeet', 'NN'), ('satya', 'JJ'), ('ki', 'NN'), ('hogi', 'NN')]",0.875,Positive
18,52,1503099669089439747,TheDalith,1568962254917500928,2022-09-11 13:58:46+00:00,"Weird fact ! 

Movies are boycotting based on individuals not on content. 

Stupidity at its peak ! 

#brahmastraboxoffice #indianpolitics",en,0,6,weird fact movie are boycotting based on individual not on content stupidity at it peak ,"['weird', 'fact', 'movie', 'are', 'boycotting', 'based', 'on', 'individual', 'not', 'on', 'content', 'stupidity', 'at', 'it', 'peak']","[('weird', 'JJ'), ('fact', 'NN'), ('movie', 'NN'), ('are', 'VBP'), ('boycotting', 'VBG'), ('based', 'VBN'), ('on', 'IN'), ('individual', 'JJ'), ('not', 'RB'), ('on', 'IN'), ('content', 'JJ'), ('stupidity', 'NN'), ('at', 'IN'), ('it', 'PRP'), ('peak', 'VB')]",0.125,Positive
19,53,1389240046092316673,SonyLIVIntl,1568955142577291264,2022-09-11 13:30:30+00:00,"Will Rani Bharti be able to beat Bheema Bharti at his own game? #MaharaniS2, streaming now, exclusively on #SonyLIVInternational. 

#LIVItUpIn2022 #StreamItOnSonyLIV #SonyLIVBinge #SonyLIVOriginals #MaharanionSonyLIV #politics #politicalgame #drama #succession #indianpolitics https://t.co/stOSNdcWae",en,0,3491,will rani bharti be able to beat bheema bharti at his own game streaming now exclusively on URL ,"['will', 'rani', 'bharti', 'be', 'able', 'to', 'beat', 'bheema', 'bharti', 'at', 'his', 'own', 'game', 'streaming', 'now', 'exclusively', 'on', 'URL']","[('will', 'MD'), ('rani', 'VB'), ('bharti', 'RB'), ('be', 'VB'), ('able', 'JJ'), ('to', 'TO'), ('beat', 'VB'), ('bheema', 'JJ'), ('bharti', 'NN'), ('at', 'IN'), ('his', 'PRP$'), ('own', 'JJ'), ('game', 'NN'), ('streaming', 'VBG'), ('now', 'RB'), ('exclusively', 'RB'), ('on', 'IN'), ('URL', 'NNP')]",0.375,Positive
20,54,336009607,vikrantaa,1568952554503180288,2022-09-11 13:20:13+00:00,One of the finest conclusions of this #BharatJodoYatra will be that @RahulGandhi will knw the pulse of this nation. 150 days will redefine #IndianPolitics. No one else even frm any other party can do this #BharatJodoYatra other than @INCIndia &amp; why wud they do it ? @Pawankhera,en,0,1328,one of the finest conclusion of this will be that will knw the pulse of this nation 150 day will redefine no one else even frm any other party can do this other than amp why wud they do it ,"['one', 'of', 'the', 'finest', 'conclusion', 'of', 'this', 'will', 'be', 'that', 'will', 'knw', 'the', 'pulse', 'of', 'this', 'nation', '150', 'day', 'will', 'redefine', 'no', 'one', 'else', 'even', 'frm', 'any', 'other', 'party', 'can', 'do', 'this', 'other', 'than', 'amp', 'why', 'wud', 'they', 'do', 'it']","[('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('finest', 'JJS'), ('conclusion', 'NN'), ('of', 'IN'), ('this', 'DT'), ('will', 'MD'), ('be', 'VB'), ('that', 'WDT'), ('will', 'MD'), ('knw', 'VB'), ('the', 'DT'), ('pulse', 'NN'), ('of', 'IN'), ('this', 'DT'), ('nation', 'NN'), ('150', 'CD'), ('day', 'NN'), ('will', 'MD'), ('redefine', 'VB'), ('no', 'DT'), ('one', 'NN'), ('else', 'RB'), ('even', 'RB'), ('frm', 'VBP'), ('any', 'DT'), ('other', 'JJ'), ('party', 'NN'), ('can', 'MD'), ('do', 'VB'), ('this', 'DT'), ('other', 'JJ'), ('than', 'IN'), ('amp', 'JJ'), ('why', 'WRB'), ('wud', 'NN'), ('they', 'PRP'), ('do', 'VBP'), ('it', 'PRP')]",0.5,Positive
21,57,723896160,irfan_in5,1568871097566916608,2022-09-11 07:56:32+00:00,"@MANJULtoons Those who are taking side of any one of them, ask your self do you have that much money to spend on such things. 

Ganda he par, pr politicians ka dhandha he tumko ch****ya banana. #IndianPolitics",en,1,28,those who are taking side of any one of them ask your self do you have that much money to spend on such thing ganda he par pr politician ka dhandha he tumko ch ya banana ,"['those', 'who', 'are', 'taking', 'side', 'of', 'any', 'one', 'of', 'them', 'ask', 'your', 'self', 'do', 'you', 'have', 'that', 'much', 'money', 'to', 'spend', 'on', 'such', 'thing', 'ganda', 'he', 'par', 'pr', 'politician', 'ka', 'dhandha', 'he', 'tumko', 'ch', 'ya', 'banana']","[('those', 'DT'), ('who', 'WP'), ('are', 'VBP'), ('taking', 'VBG'), ('side', 'NN'), ('of', 'IN'), ('any', 'DT'), ('one', 'CD'), ('of', 'IN'), ('them', 'PRP'), ('ask', 'VB'), ('your', 'PRP$'), ('self', 'NN'), ('do', 'VBP'), ('you', 'PRP'), ('have', 'VB'), ('that', 'DT'), ('much', 'JJ'), ('money', 'NN'), ('to', 'TO'), ('spend', 'VB'), ('on', 'IN'), ('such', 'JJ'), ('thing', 'NN'), ('ganda', 'NN'), ('he', 'PRP'), ('par', 'VBZ'), ('pr', 'JJ'), ('politician', 'JJ'), ('ka', 'NN'), ('dhandha', 'NN'), ('he', 'PRP'), ('tumko', 'VBZ'), ('ch', 'JJ'), ('ya', 'NNS'), ('banana', 'VB')]",0.0,Neutral
22,59,118291893,arunjeba,1568868549904723968,2022-09-11 07:46:25+00:00,"#IndianPolitics
#BharathJodoYatra
#RahulGandhi #INC

During this #Yatra, all over country people came to know emerging young and passionate ""Unity in Diversity"" ideoloical politicians for better future of country like #KanaiyaKumar #VijayVasanth (MP) #Jothimank (MP) and many more https://t.co/CZt46lW2Je",en,1,3516,during this all over country people came to know emerging young and passionate unity in diversity ideoloical politician for better future of country like mp mp and many more URL ,"['during', 'this', 'all', 'over', 'country', 'people', 'came', 'to', 'know', 'emerging', 'young', 'and', 'passionate', 'unity', 'in', 'diversity', 'ideoloical', 'politician', 'for', 'better', 'future', 'of', 'country', 'like', 'mp', 'mp', 'and', 'many', 'more', 'URL']","[('during', 'IN'), ('this', 'DT'), ('all', 'DT'), ('over', 'IN'), ('country', 'NN'), ('people', 'NNS'), ('came', 'VBD'), ('to', 'TO'), ('know', 'VB'), ('emerging', 'VBG'), ('young', 'JJ'), ('and', 'CC'), ('passionate', 'JJ'), ('unity', 'NN'), ('in', 'IN'), ('diversity', 'NN'), ('ideoloical', 'JJ'), ('politician', 'NN'), ('for', 'IN'), ('better', 'JJR'), ('future', 'NN'), ('of', 'IN'), ('country', 'NN'), ('like', 'IN'), ('mp', 'NN'), ('mp', 'NN'), ('and', 'CC'), ('many', 'JJ'), ('more', 'JJR'), ('URL', 'NNS')]",2.125,Positive
23,61,780384313405648896,imran_spyalien,1568864004260638722,2022-09-11 07:28:21+00:00,"@IYC Some people are looking for #RahulGandhiTShirt .
How funny 😁. 
#indianpolitics",en,0,32,some people are looking for how funny ,"['some', 'people', 'are', 'looking', 'for', 'how', 'funny']","[('some', 'DT'), ('people', 'NNS'), ('are', 'VBP'), ('looking', 'VBG'), ('for', 'IN'), ('how', 'WRB'), ('funny', 'JJ')]",0.5,Positive
24,63,1470333784948051969,KhulKeOfficial,1568850440321892352,2022-09-11 06:34:27+00:00,"Watch the full #RoundTable only on #KhulKe.
RoundTable Link - https://t.co/F2ISr29BPW

#KhulKeConversations #conversations #discussions #opinion #politics #talkshow #Congress #religion #indianpolitics #CBI https://t.co/gzVKmwnPSn",en,0,577,watch the full only on roundtable link URL URL ,"['watch', 'the', 'full', 'only', 'on', 'roundtable', 'link', 'URL', 'URL']","[('watch', 'VB'), ('the', 'DT'), ('full', 'JJ'), ('only', 'RB'), ('on', 'IN'), ('roundtable', 'JJ'), ('link', 'NN'), ('URL', 'NNP'), ('URL', 'NNP')]",0.0,Neutral
25,64,1114146402588930048,drrahulpraj,1568847960489738241,2022-09-11 06:24:36+00:00,"Can you relate to someone?

#indianpolitics #bjp https://t.co/CmFSzewbRY",en,0,857,can you relate to someone URL ,"['can', 'you', 'relate', 'to', 'someone', 'URL']","[('can', 'MD'), ('you', 'PRP'), ('relate', 'VB'), ('to', 'TO'), ('someone', 'NN'), ('URL', 'NNP')]",0.0,Neutral
26,65,943905240197115904,TheSecondAngle,1568847875395796994,2022-09-11 06:24:15+00:00,"#IndianPolitics  |  Responding to BJP, the Congress hit back saying the ruling party should also talk about Prime Minister Narendra Modi's Rs 10-lakh suit and Rs 1.5 lakh glasses. https://t.co/qahxu9hGBc",en,0,1648,responding to bjp the congress hit back saying the ruling party should also talk about prime minister narendra modi r 10 lakh suit and r lakh glass URL ,"['responding', 'to', 'bjp', 'the', 'congress', 'hit', 'back', 'saying', 'the', 'ruling', 'party', 'should', 'also', 'talk', 'about', 'prime', 'minister', 'narendra', 'modi', 'r', '10', 'lakh', 'suit', 'and', 'r', 'lakh', 'glass', 'URL']","[('responding', 'VBG'), ('to', 'TO'), ('bjp', 'VB'), ('the', 'DT'), ('congress', 'NN'), ('hit', 'VBD'), ('back', 'RB'), ('saying', 'VBG'), ('the', 'DT'), ('ruling', 'VBG'), ('party', 'NN'), ('should', 'MD'), ('also', 'RB'), ('talk', 'VB'), ('about', 'IN'), ('prime', 'JJ'), ('minister', 'NN'), ('narendra', 'NN'), ('modi', 'VBD'), ('r', 'NN'), ('10', 'CD'), ('lakh', 'NN'), ('suit', 'NN'), ('and', 'CC'), ('r', 'NN'), ('lakh', 'NN'), ('glass', 'NN'), ('URL', 'NNP')]",0.25,Positive
